order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city,quartier,product_category,courier_id,order_hour,order_day_of_week,order_day,order_month
100198,CUST11209,2024-10-24 11:02:00,45.7,en_cours,28072.0,Douala,Bepanda,inconnu,12,11,Thursday,Thursday,2024-10
100199,CUST11441,2024-07-12 16:07:00,36.9,livré,18000.0,Douala,Nyalla,restauration,44,16,Saturday,Friday,2024-07
100200,CUST11471,2023-09-27 00:00:00,32.2,livré,8357.0,Yaounde,Melen,boisson,22,0,Wednesday,Wednesday,2023-09
100201,CUST10009,2023-04-02 09:32:00,60.7,en_retard,91901.0,Bafoussam,Tougang,vetement,15,9,Sunday,Sunday,2023-04
100202,CUST10842,2025-03-07 00:00:00,188.5,en_retard,45000.0,Yaounde,Mendong,cosmetique,32,0,Friday,Friday,2025-03
100203,CUST10124,2025-02-16 07:00:00,10.8,annulé,38380.0,Douala,Deido,pharmacie,15,7,Sunday,Sunday,2025-02
100204,CUST11371,2025-12-01 12:48:00,35.3,livré,8785.0,Douala,Nyalla,produit frais,12,12,Sunday,Monday,2025-12
100205,CUST10838,2022-11-30 00:00:00,98.8,livré,6570.0,Yaounde,Jouvence,hygiene,4,0,Wednesday,Wednesday,2022-11
100206,CUST10830,2024-10-23 00:00:00,49.7,livré,11142.0,Bafoussam,Lekie,restauration,29,0,Wednesday,Wednesday,2024-10
100207,CUST10031,2025-02-01 00:00:00,89.7,en_retard,4572.0,Yaounde,Madagascar,restauration,4,0,Saturday,Saturday,2025-02
100208,CUST10924,2024-01-16 00:00:00,45.7,en_cours,,Yaounde,Jouvence,inconnu,9,0,Tuesday,Tuesday,2024-01
100209,CUST10908,2023-12-15 07:11:00,80.6,livré,10896.0,Douala,Bepanda,restauration,45,7,Friday,Friday,2023-12
100210,CUST17157,2023-12-15 17:30:00,40.9,livré,18000.0,Bafoussam,Djeleng,restauration,38,17,Friday,Friday,2023-12
100211,CUST11795,2023-12-21 14:28:00,26.1,annulé,7847.0,Bafoussam,Baham-Route,boisson,1,14,Thursday,Thursday,2023-12
100212,CUST11463,2024-11-10 21:26:00,41.1,livré,25058.0,Yaounde,Biyem-Assi,inconnu,6,21,Sunday,Sunday,2024-11
100213,CUST11771,2023-07-17 18:13:00,63.4,livré,-4851.0,Yaounde,Etoudi,electronique,6,18,Monday,Monday,2023-07
100214,CUST10015,2024-08-12 00:00:00,56.7,en_retard,20763.0,Bafoussam,Tamdja,epicerie,37,0,Monday,Monday,2024-08
100215,CUST11812,2025-05-01 00:00:00,83.0,en_retard,11294.0,Douala,Ndog-Bong,epicerie,46,0,Sunday,Thursday,2025-05
100216,CUST17362,2022-09-07 21:46:00,45.1,livré,11906.0,Yaounde,Essos,inconnu,30,21,Saturday,Wednesday,2022-09
100217,CUST11490,2025-03-01 00:00:00,28.9,livre,24662.0,Douala,Makepe,inconnu,16,0,Saturday,Saturday,2025-03
100218,CUST10692,2023-10-18 09:15:00,44.3,livré,4225.0,Yaounde,Messa,papeterie,42,9,Wednesday,Wednesday,2023-10
100219,CUST11665,2023-05-10 17:09:00,84.1,livré,1872.0,Douala,Ndogpassi,boisson,10,17,Wednesday,Wednesday,2023-05
100220,CUST10888,2023-04-21 00:00:00,101.1,en_retard,50000.0,Douala,PK8,inconnu,44,0,Friday,Friday,2023-04
100221,CUST17333,2022-10-14 00:00:00,32.8,livre,6619.0,Douala,Cité des Palmiers,papeterie,35,0,Friday,Friday,2022-10
100222,CUST10564,2022-02-06 19:16:00,69.3,livré,18226.0,Douala,Logbessou,inconnu,22,19,Sunday,Sunday,2022-02
100223,CUST11260,2024-05-13 00:00:00,45.7,livré,14861.0,Douala,Bonanjo,cosmetique,16,0,Monday,Monday,2024-05
100224,CUST10080,2023-08-28 00:00:00,32.1,livré,7270.0,Douala,Bonabéri,vetement,2,0,Monday,Monday,2023-08
100225,CUST10940,2023-04-30 17:41:00,74.9,livré,8000.0,Douala,Kotto,hygiene,41,17,Sunday,Sunday,2023-04
100226,CUST11999,2022-06-14 12:16:00,77.6,en_retard,10310.0,Douala,Nkolmesseng,pharmacie,40,12,Tuesday,Tuesday,2022-06
100227,CUST11621,2023-02-08 18:52:00,55.6,livré,11506.0,Yaounde,Obili,epicerie,19,18,Wednesday,Wednesday,2023-02
100228,CUST10931,2022-08-15 00:00:00,41.4,livré,45000.0,Yaounde,Nkomo,cosmetique,38,0,Monday,Monday,2022-08
100229,CUST10216,2025-03-01 00:31:00,41.2,livré,14487.0,Yaounde,Mendong,restauration,28,0,Friday,Saturday,2025-03
100230,CUST17111,2024-11-22 13:01:00,32.3,annulé,81931.0,Yaounde,Emana,vetement,43,13,Friday,Friday,2024-11
100231,CUST10479,2024-05-15 15:22:00,133.2,en_retard,4742.0,Douala,Ndokotti,restauration,38,15,Wednesday,Wednesday,2024-05
100232,CUST11230,2023-01-21 11:31:00,36.4,livré,7418.0,Douala,Bonamoussadi,produit frais,3,11,Saturday,Saturday,2023-01
100233,CUST10502,2023-09-16 12:35:00,50.3,livré,6600.0,Douala,Ndokotti,epicerie,10,12,Saturday,Saturday,2023-09
100234,CUST11692,2025-03-14 18:36:00,43.6,livré,18000.0,Bafoussam,Famla,restauration,29,18,Friday,Friday,2025-03
100235,CUST11031,2023-01-11 00:00:00,19.7,annulé,18000.0,Yaounde,Nlongkak,restauration,23,0,Wednesday,Wednesday,2023-01
100236,CUST11123,2024-02-07 16:20:00,42.4,livré,6254.0,Yaounde,Santa Barbara,boisson,6,16,Tuesday,Wednesday,2024-02
100237,CUST11422,2024-08-17 00:00:00,160.5,en_retard,12665.0,Douala,Bonanjo,restauration,20,0,Saturday,Saturday,2024-08
100238,CUST11767,2024-06-28 00:00:00,77.8,en_retard,445722.0,Bafoussam,Tougang,electronique,14,0,Friday,Friday,2024-06
100239,CUST10080,2023-12-03 10:22:00,51.1,livré,18000.0,Yaounde,Nlongkak,restauration,45,10,Sunday,Sunday,2023-12
100240,CUST10838,2022-11-17 00:00:00,20.7,livré,4764.0,Bafoussam,Ngouache,papeterie,38,0,Thursday,Thursday,2022-11
100241,CUST11288,2023-06-02 00:00:00,45.7,livré,17553.0,Douala,Ngodi-Bakoko,inconnu,25,0,Friday,Friday,2023-06
100242,CUST11247,2024-10-31 13:08:00,54.0,livré,4170.0,Yaounde,Emana,hygiene,41,13,Thursday,Thursday,2024-10
100243,CUST10468,2024-10-10 00:00:00,44.8,livré,67820.0,Douala,Kotto,pharmacie,22,0,Thursday,Thursday,2024-10
100244,CUST10000,2022-06-25 15:40:00,30.4,livré,45000.0,Bafoussam,Tougang,cosmetique,47,15,Saturday,Saturday,2022-06
100245,CUST10436,2024-01-10 17:59:00,198.0,en_retard,,Douala,Ngodi-Bakoko,produit frais,18,17,Wednesday,Wednesday,2024-01
100246,CUST10158,2024-05-17 08:12:00,33.0,livré,9021.0,Bafoussam,Bamougoum,boisson,41,8,Friday,Friday,2024-05
100247,CUST11928,2024-01-14 20:41:00,16.6,livré,20842.0,Bafoussam,Bamendzi,epicerie,34,20,Sunday,Sunday,2024-01
100248,CUST10729,2023-05-06 14:46:00,32.6,livré,17855.0,Douala,Bonabéri,inconnu,41,14,Monday,Saturday,2023-05
100249,CUST11576,2024-08-13 13:22:00,39.3,livré,190200.0,Douala,Nkolmesseng,electronique,29,13,Tuesday,Tuesday,2024-08
100250,CUST11706,2024-01-21 17:21:00,58.0,livré,6338.0,Douala,Logbessou,produit frais,35,17,Sunday,Sunday,2024-01
100251,CUST10122,2023-12-01 17:55:00,89.2,livré,8412.0,Douala,Bonabéri,boisson,17,17,Friday,Friday,2023-12
100252,CUST10650,2025-03-12 09:45:00,109.0,en_retard,500000.0,Douala,Bonapriso,electronique,9,9,Wednesday,Wednesday,2025-03
100253,CUST12028,2024-03-17 21:08:00,41.3,livré,-766.0,Yaounde,Nlongkak,epicerie,40,21,Sunday,Sunday,2024-03
100254,CUST11078,2023-06-25 13:23:00,46.0,livré,16314.0,Yaounde,Obili,cosmetique,13,13,Sunday,Sunday,2023-06
100255,CUST10108,2025-03-12 09:58:00,45.7,livré,98177.0,Yaounde,Elig-Edzoa,electronique,19,9,Wednesday,Wednesday,2025-03
100256,CUST10347,2024-07-16 09:14:00,36.5,livré,4710.0,Bafoussam,Pefura,produit frais,44,9,Tuesday,Tuesday,2024-07
100257,CUST17182,2023-11-05 12:38:00,27.4,annulé,17792.0,Yaounde,Nkol-Eton,epicerie,26,12,Sunday,Sunday,2023-11
100258,CUST11617,2024-04-18 19:21:00,45.7,livré,5476.0,Yaounde,Messa,restauration,41,19,Thursday,Thursday,2024-04
100259,CUST10184,2023-12-24 13:01:00,36.2,livré,441129.0,Douala,Beedi,electronique,28,13,Sunday,Sunday,2023-12
100260,CUST12008,2023-03-19 00:00:00,45.7,livré,234899.0,Douala,New-Bell,electronique,38,0,Sunday,Sunday,2023-03
100261,CUST17233,2024-08-08 00:00:00,138.9,en_retard,4653.0,Douala,PK12,restauration,24,0,Thursday,Thursday,2024-08
100262,CUST10694,2024-01-11 21:33:00,28.7,livré,15000.0,Douala,Bonabéri,boisson,29,21,Friday,Thursday,2024-01
100263,CUST11874,2024-03-09 00:00:00,166.1,en_retard,120000.0,Yaounde,Emana,vetement,34,0,Saturday,Saturday,2024-03
100264,CUST12016,2023-05-18 22:20:00,34.3,livré,25000.0,Douala,Bali,epicerie,44,22,Thursday,Thursday,2023-05
100265,CUST11090,2025-01-31 21:43:00,147.5,en_retard,-699.0,Yaounde,Obili,restauration,6,21,Friday,Friday,2025-01
100266,CUST12006,2024-12-30 08:13:00,20.2,annulé,35490.0,Bafoussam,Tougang,articles menagers,5,8,Monday,Monday,2024-12
100267,CUST10719,2024-02-01 21:54:00,34.0,livré,80000.0,Douala,Deido,pharmacie,43,21,Thursday,Thursday,2024-02
100268,CUST10183,2022-10-07 20:56:00,41.7,livre,14873.0,Yaounde,Ngoa-Ekele,epicerie,22,20,Friday,Friday,2022-10
100269,CUST10634,2023-06-01 13:20:00,77.0,en_retard,2892.0,Bafoussam,Mossap,boisson,45,13,Thursday,Thursday,2023-06
100270,CUST11096,2024-11-25 18:31:00,87.9,livré,25000.0,Yaounde,Elig-Edzoa,inconnu,45,18,Monday,Monday,2024-11
100271,CUST17315,2023-01-27 14:38:00,78.2,en_retard,45000.0,Douala,Bonabéri,cosmetique,21,14,Friday,Friday,2023-01
100272,CUST10329,2023-08-15 17:10:00,208.1,en_retard,5389.0,Douala,Ndogpassi,restauration,14,17,Tuesday,Tuesday,2023-08
100273,CUST10592,2023-08-11 12:17:00,20.7,annulé,24382.0,Yaounde,Santa Barbara,inconnu,2,12,Friday,Friday,2023-08
100274,CUST11593,2025-01-07 22:52:00,45.7,en_cours,14539.0,Bafoussam,Pefura,restauration,6,22,Tuesday,Tuesday,2025-01
100275,CUST17267,2022-01-19 00:00:00,153.6,en_retard,6180.0,Douala,Logbessou,produit frais,13,0,Wednesday,Wednesday,2022-01
100276,CUST17153,2023-03-18 09:38:00,45.7,livré,33493.0,Douala,Bonanjo,inconnu,40,9,Saturday,Saturday,2023-03
100277,CUST10488,2022-12-10 00:00:00,19.8,annulé,61151.0,Yaounde,Briqueterie,vetement,10,0,Saturday,Saturday,2022-12
100278,CUST11748,2024-01-01 17:40:00,68.6,livré,10120.0,Yaounde,Etoudi,epicerie,19,17,Monday,Monday,2024-01
100279,CUST11431,2022-09-09 00:00:00,211.1,en_retard,65223.0,Bafoussam,Djeleng,vetement,34,0,Friday,Friday,2022-09
100280,CUST10682,2024-01-27 17:33:00,37.4,livré,12352.0,Bafoussam,Pefura,inconnu,16,17,Saturday,Saturday,2024-01
100281,CUST10846,2023-12-13 17:36:00,61.8,livré,18000.0,Douala,Kotto,restauration,34,17,Wednesday,Wednesday,2023-12
100282,CUST11272,2025-03-07 00:00:00,7.6,annulé,6305.0,Douala,PK12,restauration,11,0,Friday,Friday,2025-03
100283,CUST10670,2024-05-15 12:54:00,45.7,en_retard,4752.0,Douala,Bonapriso,epicerie,46,12,Wednesday,Wednesday,2024-05
100284,CUST11343,2024-07-09 15:39:00,45.7,livré,2547.0,Douala,Bonamoussadi,produit frais,4,15,Tuesday,Tuesday,2024-07
100285,CUST10490,2024-12-23 11:30:00,156.0,en_retard,2055.0,Douala,Deido,restauration,29,11,Monday,Monday,2024-12
100286,CUST90461,2023-04-20 22:20:00,27.4,livré,5583.0,Bafoussam,Bamougoum,boisson,46,22,Thursday,Thursday,2023-04
100287,CUST10010,2022-09-05 21:40:00,40.0,livré,5090.0,Douala,Bepanda,restauration,21,21,Monday,Monday,2022-09
100288,CUST10287,2022-06-12 00:00:00,50.1,livré,380648.0,Yaounde,Nlongkak,electronique,20,0,Sunday,Sunday,2022-06
100289,CUST90910,2024-10-27 13:50:00,54.3,livré,15000.0,Yaounde,Nlongkak,papeterie,9,13,Sunday,Sunday,2024-10
100290,CUST17339,2025-01-27 09:57:00,125.0,en_retard,3935.0,Yaounde,Bastos,restauration,20,9,Monday,Monday,2025-01
100291,CUST10964,2024-01-21 00:00:00,50.9,livré,5545.0,Bafoussam,Tamdja,produit frais,25,0,Sunday,Sunday,2024-01
100292,CUST10027,2024-11-09 21:34:00,24.6,annulé,15381.0,Douala,Mboppi,epicerie,44,21,Saturday,Saturday,2024-11
100293,CUST10648,2025-02-21 00:00:00,45.7,en_cours,11385.0,Bafoussam,Mossap,inconnu,17,0,Friday,Friday,2025-02
100294,CUST10106,2024-06-02 17:51:00,65.2,livré,26402.0,Yaounde,Madagascar,inconnu,35,17,Tuesday,Sunday,2024-06
100295,CUST10168,2024-05-12 17:37:00,54.4,livré,11093.0,Douala,Nyalla,restauration,38,17,Sunday,Sunday,2024-05
100296,CUST10036,2024-08-23 13:41:00,169.2,en_retard,16708.0,Yaounde,Madagascar,inconnu,8,13,Friday,Friday,2024-08
100297,CUST11447,2024-12-21 17:50:00,65.0,livré,5229.0,Yaounde,Santa Barbara,papeterie,36,17,Saturday,Saturday,2024-12
100298,CUST11952,2024-08-20 11:11:00,45.7,en cours,12245.0,Bafoussam,Pefura,restauration,31,11,Tuesday,Tuesday,2024-08
100299,CUST10518,2024-01-27 00:00:00,84.8,livré,7472.0,Yaounde,Biyem-Assi,epicerie,12,0,Saturday,Saturday,2024-01
100300,CUST10781,2022-08-15 08:22:00,54.0,livré,4917.0,Douala,Bepanda,hygiene,28,8,Monday,Monday,2022-08
100301,CUST10991,2025-02-16 07:27:00,70.8,livré,,Yaounde,Mendong,vetement,38,7,Sunday,Sunday,2025-02
100302,CUST10627,2025-02-19 18:43:00,197.1,en_retard,15638.0,Douala,Ngodi-Bakoko,inconnu,39,18,Wednesday,Wednesday,2025-02
100303,CUST10321,2022-10-22 00:00:00,151.8,en_retard,195366.0,Yaounde,Etoudi,electronique,47,0,Saturday,Saturday,2022-10
100304,CUST10893,2024-02-13 16:49:00,44.2,livré,15658.0,Yaounde,Etoudi,inconnu,14,16,Tuesday,Tuesday,2024-02
100305,CUST10714,2024-02-13 00:00:00,90.2,en_retard,34397.0,Douala,Ndogpassi,articles menagers,43,0,Tuesday,Tuesday,2024-02
100306,CUST10597,2024-03-12 14:31:00,28.4,livré,50000.0,Douala,Cité des Palmiers,inconnu,25,14,Tuesday,Tuesday,2024-03
100307,CUST11389,2023-12-08 07:01:00,8.3,annulé,9691.0,Douala,Bonapriso,epicerie,28,7,Friday,Friday,2023-12
100308,CUST10180,2025-02-11 12:57:00,28.3,livré,14804.0,Douala,Bepanda,boisson,47,12,Tuesday,Tuesday,2025-02
100309,CUST11049,2023-03-05 21:51:00,144.9,en_retard,5926.0,Douala,Bonabéri,produit frais,1,21,Wednesday,Sunday,2023-03
100310,CUST10216,2022-05-12 18:57:00,41.0,livré,21139.0,Bafoussam,Tougang,cosmetique,42,18,Thursday,Thursday,2022-05
100311,CUST11658,2024-03-25 19:45:00,45.7,livré,21929.0,Bafoussam,Ndiengdam,epicerie,10,19,Monday,Monday,2024-03
100312,CUST11059,2024-10-17 14:03:00,33.1,livré,58477.0,Douala,Bonabéri,articles menagers,17,14,Thursday,Thursday,2024-10
100313,CUST10608,2023-11-06 18:10:00,45.7,livré,3344.0,Douala,Bonanjo,boisson,22,18,Sunday,Monday,2023-11
100314,CUST11488,2023-08-18 00:00:00,291.0,en_retard,16166.0,Douala,Bonanjo,restauration,34,0,Friday,Friday,2023-08
100315,CUST10768,2022-11-19 00:00:00,27.7,livré,8901.0,Douala,Ngodi-Bakoko,restauration,29,0,Saturday,Saturday,2022-11
100316,CUST11753,2024-05-15 19:25:00,83.4,livré,-3470.0,Douala,Mboppi,epicerie,30,19,Wednesday,Wednesday,2024-05
100317,CUST10976,2022-03-18 15:23:00,36.3,livré,62779.0,Douala,Ndog-Bong,articles menagers,12,15,Friday,Friday,2022-03
100318,CUST11232,2025-01-29 21:47:00,36.8,livré,19861.0,Douala,Bepanda,pharmacie,44,21,Wednesday,Wednesday,2025-01
100319,CUST11647,2024-01-02 17:49:00,45.7,livré,-2841.0,Yaounde,Efoulan,papeterie,3,17,Tuesday,Tuesday,2024-01
100320,CUST12025,2025-02-09 17:45:00,253.5,en_retard,3224.0,Douala,Bonabéri,restauration,28,17,Sunday,Sunday,2025-02
100321,CUST10687,2023-08-26 20:03:00,46.5,livré,464482.0,Douala,Akwa,electronique,2,20,Saturday,Saturday,2023-08
100322,CUST17215,2024-02-27 16:12:00,11.3,annule,6179.0,Douala,Logbessou,boisson,16,16,Tuesday,Tuesday,2024-02
100323,CUST10275,2023-06-24 17:26:00,56.9,livré,,Yaounde,Briqueterie,inconnu,37,17,Saturday,Saturday,2023-06
100324,CUST11360,2024-10-04 00:00:00,45.7,livré,8385.0,Douala,Cité des Palmiers,epicerie,1,0,Friday,Friday,2024-10
100325,CUST10544,2023-12-26 19:57:00,42.2,livré,3545.0,Douala,Nyalla,produit frais,40,19,Tuesday,Tuesday,2023-12
100326,CUST17117,2025-01-23 00:00:00,12.0,annulé,80000.0,Douala,Deido,pharmacie,10,0,Thursday,Thursday,2025-01
100327,CUST11064,2024-04-18 15:53:00,42.0,livré,7431.0,Douala,Ndogpassi,boisson,8,15,Thursday,Thursday,2024-04
100328,CUST11875,2022-04-19 10:27:00,49.0,livré,7767.0,Douala,Kotto,produit frais,21,10,Tuesday,Tuesday,2022-04
100329,CUST17280,2025-03-02 00:00:00,28.5,livré,,Douala,Makepe,pharmacie,13,0,Sunday,Sunday,2025-03
100330,CUST10599,2024-05-04 00:00:00,122.8,en_retard,10612.0,Douala,Nyalla,inconnu,28,0,Saturday,Saturday,2024-05
100331,CUST17161,2024-04-11 00:00:00,38.8,livré,24592.0,Douala,Ndogpassi,articles menagers,37,0,Monday,Thursday,2024-04
100332,CUST11285,2024-06-07 18:25:00,291.0,en_retard,21237.0,Douala,Ngodi-Bakoko,articles menagers,44,18,Friday,Friday,2024-06
100333,CUST10474,2024-04-14 20:04:00,41.4,livré,19583.0,Douala,Ndogpassi,inconnu,35,20,Sunday,Sunday,2024-04
100334,CUST11520,2023-02-04 06:03:00,45.0,livré,13314.0,Douala,New-Bell,epicerie,21,6,Sunday,Saturday,2023-02
100335,CUST12006,2023-02-06 17:56:00,300.0,en_retard,18000.0,Yaounde,Santa Barbara,restauration,29,17,Friday,Monday,2023-02
100336,CUST11922,2022-07-11 19:20:00,186.1,en_retard,15000.0,Bafoussam,Kamkop,boisson,9,19,Monday,Monday,2022-07
100337,CUST10977,2024-01-30 17:39:00,53.7,livré,9316.0,Douala,Ndogpassi,epicerie,25,17,Tuesday,Tuesday,2024-01
100338,CUST10442,2024-10-13 20:42:00,27.1,livré,,Douala,Nkolmesseng,restauration,43,20,Sunday,Sunday,2024-10
100339,CUST11549,2023-05-16 13:34:00,14.9,livré,14126.0,Bafoussam,Bamendzi,inconnu,28,13,Tuesday,Tuesday,2023-05
100340,CUST11054,2024-07-11 16:19:00,47.0,livré,7931.0,Yaounde,Santa Barbara,inconnu,42,16,Thursday,Thursday,2024-07
100341,CUST10469,2023-12-30 11:50:00,14.0,livré,9676.0,Bafoussam,Djeleng,epicerie,47,11,Saturday,Saturday,2023-12
100342,CUST11513,2025-02-21 15:19:00,43.3,livré,2007.0,Yaounde,Efoulan,produit frais,33,15,Friday,Friday,2025-02
100343,CUST12062,2023-10-09 23:23:00,45.7,en_cours,21839.0,Bafoussam,Bamougoum,inconnu,26,23,Sunday,Monday,2023-10
100344,CUST10223,2023-03-10 12:01:00,27.5,livré,5549.0,Douala,Bonanjo,hygiene,44,12,Tuesday,Friday,2023-03
100345,CUST17339,2023-07-18 08:26:00,45.7,en_cours,50000.0,Douala,PK12,inconnu,22,8,Tuesday,Tuesday,2023-07
100346,CUST10552,2024-02-15 00:00:00,57.2,livré,7712.0,Yaounde,Tsinga,produit frais,19,0,Thursday,Thursday,2024-02
100347,CUST11372,2023-02-10 23:57:00,141.2,en_retard,61077.0,Douala,Ngodi-Bakoko,pharmacie,7,23,Monday,Friday,2023-02
100348,CUST12047,2022-07-18 22:39:00,37.0,livré,41203.0,Yaounde,Etoudi,pharmacie,39,22,Monday,Monday,2022-07
100349,CUST11748,2022-05-02 08:49:00,112.2,livré,60588.0,Yaounde,Jouvence,pharmacie,18,8,Saturday,Monday,2022-05
100350,CUST90790,2022-12-10 17:15:00,80.2,livre,9588.0,Douala,Village,inconnu,10,17,Saturday,Saturday,2022-12
100351,CUST11748,2023-06-29 00:00:00,45.7,en_retard,2873.0,Douala,Beedi,produit frais,2,0,Thursday,Thursday,2023-06
100352,CUST10050,2024-09-04 18:12:00,208.7,en retard,7860.0,Douala,Nyalla,boisson,42,18,Wednesday,Wednesday,2024-09
100353,CUST17260,2024-05-03 14:53:00,42.2,livré,4501.0,Yaounde,Nkol-Eton,boisson,46,14,Friday,Friday,2024-05
100354,CUST12002,2024-12-29 16:10:00,94.9,en retard,10864.0,Douala,PK12,papeterie,43,16,Sunday,Sunday,2024-12
100355,CUST10875,2024-03-22 07:07:00,80.8,livré,16615.0,Yaounde,Messa,epicerie,30,7,Friday,Friday,2024-03
100356,CUST17248,2025-02-07 00:00:00,43.1,livré,400814.0,Yaounde,Etoudi,electronique,32,0,Friday,Friday,2025-02
100357,CUST17328,2024-12-27 00:00:00,40.8,livré,3444.0,Yaounde,Mokolo,produit frais,8,0,Friday,Friday,2024-12
100358,CUST17300,2025-03-12 21:53:00,45.8,livré,11169.0,Douala,Yassa,epicerie,4,21,Wednesday,Wednesday,2025-03
100359,CUST10758,2025-06-03 17:27:00,50.6,livré,117671.0,Bafoussam,Djeleng,vetement,44,17,Thursday,Tuesday,2025-06
100360,CUST17320,2025-03-14 17:21:00,97.2,livré,3275.0,Yaounde,Mendong,hygiene,9,17,Friday,Friday,2025-03
100361,CUST11810,2024-10-21 04:48:00,101.9,en_retard,28075.0,Douala,Cité des Palmiers,pharmacie,27,4,Monday,Monday,2024-10
100362,CUST11137,2025-03-03 20:18:00,39.3,livré,39730.0,Yaounde,Nlongkak,vetement,42,20,Monday,Monday,2025-03
100363,CUST10412,2024-01-03 20:29:00,37.2,livré,57848.0,Yaounde,Madagascar,pharmacie,37,20,Wednesday,Wednesday,2024-01
100364,CUST11023,2024-11-20 07:09:00,49.5,livré,57362.0,Bafoussam,Tougang,articles menagers,33,7,Wednesday,Wednesday,2024-11
100365,CUST12005,2023-10-12 18:11:00,74.1,livré,66967.0,Douala,Bonapriso,articles menagers,38,18,Sunday,Thursday,2023-10
100366,CUST10859,2025-01-29 09:42:00,45.7,en_retard,500000.0,Yaounde,Elig-Edzoa,electronique,26,9,Wednesday,Wednesday,2025-01
100367,CUST11960,2024-08-26 16:42:00,40.1,livré,8833.0,Yaounde,Nkol-Eton,produit frais,40,16,Monday,Monday,2024-08
100368,CUST11000,2025-03-01 14:03:00,33.8,livré,18000.0,Yaounde,Jouvence,restauration,32,14,Saturday,Saturday,2025-03
100369,CUST10232,2024-05-23 00:00:00,42.1,livré,45000.0,Douala,Bepanda,cosmetique,7,0,Thursday,Thursday,2024-05
100370,CUST10547,2024-08-26 23:00:00,196.0,en_retard,-1229.0,Yaounde,Santa Barbara,vetement,13,23,Monday,Monday,2024-08
100371,CUST11031,2022-12-28 19:43:00,72.8,livré,2989.0,Douala,Logbessou,hygiene,1,19,Wednesday,Wednesday,2022-12
100372,CUST10697,2024-09-30 00:00:00,129.9,en_retard,2824.0,Douala,Village,produit frais,12,0,Monday,Monday,2024-09
100373,CUST90123,2023-06-18 12:06:00,12.8,annulé,9804.0,Yaounde,Essos,restauration,8,12,Sunday,Sunday,2023-06
100374,CUST10754,2023-01-21 10:22:00,45.7,en_cours,21858.0,Douala,Ngodi-Bakoko,inconnu,15,10,Saturday,Saturday,2023-01
100375,CUST11920,2025-05-03 19:10:00,49.7,livré,68268.0,Douala,Nkolmesseng,vetement,47,19,Wednesday,Saturday,2025-05
100376,CUST11610,2024-09-07 10:01:00,9.8,annulé,3748.0,Douala,Makepe,papeterie,2,10,Tuesday,Saturday,2024-09
100377,CUST11741,2025-05-01 08:57:00,70.6,livre,6030.0,Bafoussam,Baham-Route,hygiene,6,8,Sunday,Thursday,2025-05
100378,CUST10014,2024-12-14 16:37:00,120.4,en_retard,11577.0,Bafoussam,Ndiengdam,produit frais,13,16,Saturday,Saturday,2024-12
100379,CUST10241,2024-06-27 20:13:00,6.6,annulé,53929.0,Yaounde,Nlongkak,pharmacie,29,20,Thursday,Thursday,2024-06
100380,CUST11022,2024-11-26 00:00:00,36.3,livré,-3501.0,Yaounde,Melen,articles menagers,32,0,Tuesday,Tuesday,2024-11
100381,CUST10457,2025-03-09 00:00:00,86.6,en_retard,5659.0,Bafoussam,Fomekoua,restauration,35,0,Sunday,Sunday,2025-03
100382,CUST11165,2025-01-03 20:00:00,45.7,en_retard,7899.0,Douala,Deido,produit frais,18,20,Saturday,Friday,2025-01
100383,CUST10472,2023-06-27 00:00:00,41.6,livré,19096.0,Yaounde,Mendong,inconnu,45,0,Tuesday,Tuesday,2023-06
100384,CUST10740,2024-09-22 16:02:00,42.7,livré,38745.0,Yaounde,Efoulan,vetement,1,16,Sunday,Sunday,2024-09
100385,CUST10053,2023-05-27 20:31:00,45.7,en_cours,8889.0,Yaounde,Mokolo,papeterie,2,20,Saturday,Saturday,2023-05
100386,CUST11210,2025-03-04 08:02:00,45.7,en_retard,9518.0,Bafoussam,Ngouache,epicerie,35,8,Tuesday,Tuesday,2025-03
100387,CUST10356,2022-07-11 12:04:00,51.6,livré,243647.0,Yaounde,Nlongkak,electronique,41,12,Monday,Monday,2022-07
100388,CUST17180,2024-11-09 10:01:00,45.7,livré,12000.0,Douala,Bonamoussadi,produit frais,8,10,Saturday,Saturday,2024-11
100389,CUST11915,2024-01-06 14:03:00,22.6,annulé,10106.0,Bafoussam,Ndiengdam,boisson,16,14,Saturday,Saturday,2024-01
100390,CUST17163,2024-11-25 15:44:00,51.9,livré,8873.0,Yaounde,Tsinga,restauration,26,15,Monday,Monday,2024-11
100391,CUST11076,2023-09-16 18:41:00,43.0,livré,15000.0,Douala,PK8,boisson,32,18,Saturday,Saturday,2023-09
